"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","locality","catalogNumber","recordedBy","stateProvince","institutionCode","collectionCode","notes","citation","doi"
1086325180,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",12,57,1945,8,3,"Sweden","Halland Sibbarp: S. ändan av sjön S. om Skärbäck","L65736","Ove Almborn","Halland","S","S-Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086325190,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",12,57,1945,8,2,"Sweden","Halland Frillesås: Snogge","L65739","Ove Almborn","Halland","S","S-Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
2237890698,"84d26682-f762-11e1-a439-00145eb45e9a",10.57381,56.24032,1945,8,15,"Denmark","Femmøller","DMS-1023762","Mogens Skytte Christiansen",NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
824438,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.7384,56.03627,1945,8,8,"Sweden","Adseke","1018306","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824488,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.43176,55.58181,1945,8,27,"Sweden","Häckeberga","1019714","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825509,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.53498,57.04768,1945,8,3,"Sweden","No locality information available","1087089","Ove Almborn","Halland","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825510,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.26465,57.33113,1945,8,2,"Sweden","No locality information available","1087153","Ove Almborn","Halland","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825511,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.62551,56.9728,1945,8,3,"Sweden","No locality information available","1087217","Ove Almborn","Halland","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1065695178,"905daf20-04fd-11df-8c28-b8a03c50a862",13.77838,55.45139,1944,5,18,"Sweden","Bergsjöholm","58671","Ove Almborn",NA,"UME","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A, Stenman K (2017). Herbarium of Umeå University (UME). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/gatdg4 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gatdg4"
824579,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.77838,55.45139,1944,5,18,"Sweden","Bergsjöholm","1023522","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1086325193,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,1944,6,18,"Sweden","Skåne Hästveda: strax V. om kyrkan","L65712","Ove Almborn","Skåne","S","S-Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
824667,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.936,56.28062,1944,6,18,"Sweden","No locality information available","1027234","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824723,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.74202,55.50577,1944,6,6,"Sweden","Lybeck","1028130","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824490,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.27251,55.57161,1944,7,23,"Sweden","No locality information available","1019778","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824498,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.27251,55.57161,1944,7,23,"Sweden","No locality information available","1019970","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
2237866387,"84d26682-f762-11e1-a439-00145eb45e9a",11.95582,54.83478,1943,5,30,"Denmark","Virket Lyng","DMS-1004749","Mogens Skytte Christiansen",NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
824701,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.31863,55.68179,1943,5,13,"Sweden","Sjöstorp","1027938","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824581,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.84072,55.43266,1943,6,8,"Sweden","No locality information available","1023586","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824732,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.95393,55.45329,1943,6,8,"Sweden","No locality information available","1028194","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824833,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.06283,55.74003,1943,6,10,"Sweden","No locality information available","1032642","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824583,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.71335,55.56842,1943,7,28,"Sweden","No locality information available","1023650","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824868,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.71002,56.09662,1943,7,17,"Sweden","No locality information available","1037666","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824947,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.71002,56.09662,1943,7,17,"Sweden","No locality information available","1045218","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825024,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.83138,56.07839,1943,7,13,"Sweden","Västraby","1057953","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825086,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.85407,55.98278,1943,7,25,"Sweden","No locality information available","1065874","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1086325188,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",12,57,1943,8,22,"Sweden","Halland Rolfstorp: Kärrsgården","L65740","Ove Almborn","Halland","S","S-Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086325217,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",12,57,1943,8,22,"Sweden","Halland Ås: Stengårdshult på al i alkärr N. om vägen","L65738","Ove Almborn","Halland","S","S-Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
824737,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.6041,56.10431,1943,8,16,"Sweden","No locality information available","1028258","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825489,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.453354,56.734511,1943,8,18,"Sweden","No locality information available","1086001","Ove Almborn",NA,"LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825490,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.52254,56.90468,1943,8,21,"Sweden","Tröinge","1086065","Ove Almborn","Halland","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825491,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.98393,56.6816,1943,8,19,"Sweden","No locality information available","1086129","Ove Almborn","Halland","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825497,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.23321,57.20934,1943,8,22,"Sweden","No locality information available","1086385","Ove Almborn","Halland","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825505,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.51668,57.14058,1943,8,22,"Sweden","No locality information available","1086833","Ove Almborn","Halland","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1086325072,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,1942,8,26,"Sweden","Skåne, Ö. Ljungby: Stidsvig, vägen t. Rya","L65708","Ove Almborn","Skåne","S","S-Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086325147,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,1942,8,26,"Sweden","Skåne, Riseberga: Herrevadskloster","L65698","Ove Almborn","Skåne","S","S-Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086325160,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,1942,8,24,"Sweden","Skåne, Riseberga: SO. om Anderstorp","L65701","Ove Almborn","Skåne","S","S-Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1705460175,"41b59050-0a12-11dd-953d-b8a03c50a862",13.451186,55.947056,1942,8,23,"Sweden","Skåne, Munkarp: Ry, på al","237028","Almborn, Ove","Skåne","BMO","OHN","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A, Rühling Å (2017). Oskarshamn herbarium (OHN). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/u5wjib accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/u5wjib"
2270722130,"98bceab6-3c3e-4163-945d-6ca10576ebf1",13.45,55.95,1942,8,23,"Sweden","Munkarp:Ry","533373","O. Almborn","Skåne","ASU",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Arizona State University Biocollections (2020). Arizona State University Lichen Herbarium. Occurrence dataset https://doi.org/10.15468/qrwfjc accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qrwfjc"
234005616,"905daf20-04fd-11df-8c28-b8a03c50a862",13.463327,55.923667,1942,8,23,"Sweden","Ry","60965","Ove Almborn",NA,"UME","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A, Stenman K (2017). Herbarium of Umeå University (UME). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/gatdg4 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gatdg4"
824577,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.23277,56.08796,1942,8,26,"Sweden","Herrevadskloster","1023458","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824706,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.36384,56.01533,1942,8,24,"Sweden","Anderstorp","1028002","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824835,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.99669,56.08818,1942,8,26,"Sweden","No locality information available","1032706","Stig Waldheim","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824869,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.28868,56.00323,1942,8,27,"Sweden","No locality information available","1037730","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825020,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.46333,55.92366,1942,8,23,"Sweden","Ry","1057697","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825025,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.09662,56.19815,1942,8,26,"Sweden","No locality information available","1058017","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1086325117,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,1942,9,12,"Sweden","Skåne, Örkellunga: Hjälmsjö","L65703","Ove Almborn","Skåne","S","S-Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086325123,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,1942,9,12,"Sweden","Skåne, Tosjö: Vilan","L65707","Ove Almborn","Skåne","S","S-Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
824496,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.93433,56.3346,1942,9,12,"Sweden","No locality information available","1019906","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824662,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.79298,56.4483,1942,9,8,"Sweden","Norrviken","1027106","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825023,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.31645,56.30765,1942,9,12,"Sweden","No locality information available","1057889","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825087,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.10023,56.31315,1942,9,12,"Sweden","No locality information available","1065938","Ove Almborn","Skåne","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825492,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.12319,56.38284,1942,9,2,"Sweden","Jonstorp","1086193","Ove Almborn","Halland","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825493,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.0329,56.40322,1942,9,9,"Sweden","Bondåkra","1086257","Ove Almborn","Halland","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
