"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","locality","collectionCode","catalogNumber","recordedBy","institutionCode","DB","b1test","name","BBarcode"
442147409,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.863056,47.963055,NA,1916,"4",20,"Germany","Schwarzwald: Oberhalb Freiburg - Güntherstal, ca. 400-500 m.","Blettaucoll","B 60 0128113 / 151947 / 92436","Lettau, G.","B","GBIF",99,"Porina leptalea",NA
788555988,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",17.143056,48.638611,"Trnavsky kraj",1968,"7",17,"Slovakia","Sastín-Stráze","General","1313167","J. Franclová & I. Pisút","LD","GBIF",93,"Punctelia borreri",NA
NA,NA,11.21255,46.3134,NA,1958,"5.1958",NA,NA,"Italy, South Tyrol, Bozen, Burg Ravenstein",NA,"M-0301717","J. Poelt","MUNICH_HTL","MUNICH_HTL",114,"Punctelia borreri",NA
788554253,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.424167,48.106944,"Bayern",1895,"6",18,"Germany","Planegg","General","1311409A","Arnold","LD","GBIF",80,"Punctelia borreri",NA
788554254,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.42322,48.9469,"Bayern",1895,"9",15,"Germany","No locality information available","General","1311409B","Arnold","LD","GBIF",77,"Punctelia borreri",NA
788554315,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.533333,48.072222,"Bayern",1894,"10",21,"Germany","Grosshesselohe","General","1311469","Arnold","LD","GBIF",79,"Punctelia borreri",NA
NA,NA,6.923225,51.604682,NA,1861,"8.1861",NA,"Deutschland","Kirchhellen",NA,NA,"Lahm","BERLIN_HTL","BERLIN_HTL",99,"Punctelia borreri",NA
914864617,"828a3d8c-f762-11e1-a439-00145eb45e9a",12.185833,47.231117,NA,1959,"8",5,"Austria","Hohe Tauern, Krimml, am Wege zum Falkenstein","Herbarium Senckenbergianum (FR) - Fungi","3972",NA,"FR","GBIF",51,"Punctelia jeckeri",NA
914864567,"828a3d8c-f762-11e1-a439-00145eb45e9a",11.18805,47.678883,NA,1958,"5",25,"Germany","Murnau, vor Seehausen am Fußsteig zum Staffelsee","Herbarium Senckenbergianum (FR) - Fungi","8019",NA,"FR","GBIF",81,"Punctelia jeckeri",NA
914864519,"828a3d8c-f762-11e1-a439-00145eb45e9a",10.9075,48.339717,NA,1958,"12",18,"Germany","Augsburg, an der Einmündung der Ilsungstraße","Herbarium Senckenbergianum (FR) - Fungi","3962",NA,"FR","GBIF",84,"Punctelia jeckeri",NA
914864415,"828a3d8c-f762-11e1-a439-00145eb45e9a",22.483333,49.14305,NA,1956,"5",18,"Poland","Bieszczady Zachodnie, in vico Wetlina","Herbarium Senckenbergianum (FR) - Fungi","3967",NA,"FR","GBIF",51,"Punctelia jeckeri",NA
NA,NA,8.760192,50.479917,NA,1955,"3.5.1955",NA,"Deutschland","Eberstadt",NA,NA,"O. Behr","BERLIN_HTL","BERLIN_HTL",93,"Punctelia jeckeri",NA
NA,NA,9.0075,49.743197,NA,1952,"17.4.1952",NA,"Deutschland","Bad König",NA,NA,"O. Behr","BERLIN_HTL","BERLIN_HTL",93,"Punctelia jeckeri",NA
2449365723,"85739778-f762-11e1-a439-00145eb45e9a",6.7667,50.75,NA,1951,"4",26,"Germany","DEUTSCHLAND, Nordrhein-Westfalen: Kreis Euskirchen, Klein Vernich.","Lichen Herbarium Berlin","191538","Th. Müller","B","GBIF",96,"Punctelia jeckeri",NA
914864552,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.345283,48.794717,NA,1949,"1",27,"Germany","Stetten/Remstal","Herbarium Senckenbergianum (FR) - Fungi","3964",NA,"FR","GBIF",94,"Punctelia jeckeri",NA
788548945,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.340556,48.791667,"Baden-Württemberg",1949,"2",10,"Germany","Stetten im Remstal","General","1306083","E. Putzler","LD","GBIF",94,"Punctelia jeckeri",NA
788549423,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",6.14,46.203889,"Genève",1949,"5",28,"Switzerland","Genève","General","1306563","Ove Almborn","LD","GBIF",102,"Punctelia jeckeri",NA
788549541,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",7.528333,46.977778,"Bern",1949,"5",22,"Switzerland","Bantiger","General","1306683","Ove Almborn","LD","GBIF",78,"Punctelia jeckeri",NA
788549660,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",8.491944,47.349444,"Zürich",1949,"5",19,"Switzerland","Uetliberg","General","1306803","Ove Almborn","LD","GBIF",84,"Punctelia jeckeri",NA
788549720,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",7.498611,46.976389,"Bern",1949,"5",22,"Switzerland","Bolligen","General","1306863","Ove Almborn","LD","GBIF",84,"Punctelia jeckeri",NA
788604463,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",6.44548,45.47764,"Auvergne-Rhône-Alpes",1949,"5",30,"France","No locality information available","General","1363194","Ove Almborn","LD","GBIF",61,"Punctelia jeckeri",NA
788604573,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",6.146944,46.221944,"Genève",1949,"5",27,"Switzerland","Sécheron","General","1363308","Ove Almborn","LD","GBIF",102,"Punctelia jeckeri",NA
788604690,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",5.915556,45.689444,"Auvergne-Rhône-Alpes",1949,"5",30,"France","Aix-les-Bains","General","1363428","Ove Almborn","LD","GBIF",111,"Punctelia jeckeri",NA
NA,NA,9.180819,48.782343,NA,1947,"29.3.1947",NA,"Deutschland","Stuttgart",NA,NA,"Putzker","BERLIN_HTL","BERLIN_HTL",91,"Punctelia jeckeri",NA
788604748,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",5.17735,52.09596,"Utrecht",1943,"8",6,"Netherlands","No locality information available","General","1363488","R. A. Maas Geesteranus","LD","GBIF",93,"Punctelia jeckeri",NA
914864478,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.6125,47.61445,NA,1937,"10",1,"Germany","zwischen Betznau und Schleinsee","Herbarium Senckenbergianum (FR) - Fungi","3971",NA,"FR","GBIF",89,"Punctelia jeckeri",NA
914864466,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.094717,47.91055,NA,1926,"7",6,"Germany","Südlicher Schwarzwald, Hinterzarten, Straße nach Höllsteig","Herbarium Senckenbergianum (FR) - Fungi","3969",NA,"FR","GBIF",65,"Punctelia jeckeri",NA
NA,NA,16.049184,50.394014,NA,1926,"1926",NA,"Czech Republic","České Skalice",NA,NA,"Kutak","BERLIN_HTL","BERLIN_HTL",77,"Punctelia jeckeri",NA
NA,NA,7.654353,47.626623,NA,1912,"14.6.1912",NA,"Deutschland","Lörrach, Tumringen",NA,NA,"G. Lettau","BERLIN_HTL","BERLIN_HTL",97,"Punctelia jeckeri",NA
NA,NA,11.083333,47.5,NA,1904,"8.1904",NA,"Deutschland","Garmisch",NA,NA,"Arnold","BERLIN_HTL","BERLIN_HTL",73,"Punctelia jeckeri",NA
914864487,"828a3d8c-f762-11e1-a439-00145eb45e9a",24.05,46.133333,NA,1899,"4",4,"Romania","Transsylvania, Langenthal","Herbarium Senckenbergianum (FR) - Fungi","24783",NA,"FR","GBIF",91,"Punctelia jeckeri",NA
NA,NA,17.151389,48.641667,NA,1969,"17.7.1968",NA,NA,"Slovakia, Záhorská nížina, near Šaštínske Stráže",NA,"M-0301720","J. Franclová & I. Pišút","MUNICH_HTL","MUNICH_HTL",93,"Punctelia subrudecta",NA
2449364634,"85739778-f762-11e1-a439-00145eb45e9a",7.45,47.9333,NA,1967,NA,NA,"France","FRANCE, Dep. Haut-Rhin: Alsace, Rüstenhart near Colmar.","Lichen Herbarium Berlin","178841","H. Reznik","B","GBIF",101,"Punctelia subrudecta",NA
NA,NA,6.900183,50.623883,NA,1963,"09. Aug.",NA,"GERMANY","DEUTSCHLAND, Nordrhein-Westfalen: Flamersheimer Wald, bei Rheinbach.",NA,"97684","H. Breuer","BERLIN_DB","BERLIN_DB",88,"Punctelia subrudecta","B 60 0141436"
NA,NA,6.944316,50.597448,NA,1962,"30. Mai",NA,"GERMANY","DEUTSCHLAND, Nordrhein-Westfalen: Kr. Bonn, Rheinbach, Schwarzes Kreuz.",NA,"97683","H. Breuer","BERLIN_DB","BERLIN_DB",89,"Punctelia subrudecta","B 60 0141451"
2449356615,"85739778-f762-11e1-a439-00145eb45e9a",8.5333,49.2833,NA,1960,"10",2,"Germany","GERMANY, Baden-Württemberg: Nordbaden, Hubwald near Neu-Lussheim.","Lichen Herbarium Berlin","178700","H. Reznik","B","GBIF",103,"Punctelia subrudecta",NA
2449363698,"85739778-f762-11e1-a439-00145eb45e9a",8.4167,48.7,NA,1960,"11",29,"Germany","GERMANY, Baden-Württemberg: Nordschwarzwald, im oberen Reichental, unterhalb Kaltenbronn.","Lichen Herbarium Berlin","178776","H. Reznik","B","GBIF",69,"Punctelia subrudecta",NA
NA,NA,8.672248,49.448729,NA,1960,"07. Febr.",NA,"GERMANY","GERMANY, Baden-Württemberg: Nordbaden, Odenwald - Bergstraße, Kirchberg bei Dossenheim, Eichen auf dem Gipfelplateau. Alt. 320 m.",NA,"178727","H. Reznik","BERLIN_DB","BERLIN_DB",97,"Punctelia subrudecta","B 60 0174500"
NA,NA,8.752367,49.442806,NA,1960,"24. Febr.",NA,"GERMANY","GERMANY, Baden-Württemberg: Nordbaden, Odenwald, Peterstal bei Heidelberg.",NA,"178709","P. Martens","BERLIN_DB","BERLIN_DB",90,"Punctelia subrudecta","B 60 0174497"
NA,NA,8.712455,49.469688,NA,1960,"01. Febr.",NA,"GERMANY","GERMANY, Baden-Württemberg: Nordbaden, Odenwald, Wendenkopf bei Schriesheim an der Bergstraße.",NA,"178710","H. Reznik","BERLIN_DB","BERLIN_DB",90,"Punctelia subrudecta","B 60 0174498"
NA,NA,8.564595,49.276059,NA,1959,"Mai  .",NA,"GERMANY","GERMANY, Baden-Württemberg: Nordbaden, Oberrhein-Ebene, Quercus im Kiefernwald südlich Reilingen.",NA,"178712","H. Reznik","BERLIN_DB","BERLIN_DB",103,"Punctelia subrudecta","B 60 0174499"
914864469,"828a3d8c-f762-11e1-a439-00145eb45e9a",22.666667,49.1375,NA,1958,"9",20,"Poland","Bieszczady Zachodnie, prope rivulum Wolosaty in vico Berezki","Herbarium Senckenbergianum (FR) - Fungi","3961",NA,"FR","GBIF",54,"Punctelia subrudecta",NA
NA,NA,6.444977,49.855731,NA,1958,"März",NA,"GERMANY","DEUTSCHLAND, Rheinland-Pfalz: Kr. Bitburg, Irrel, Wasserfälle.",NA,"97686","H. Breuer","BERLIN_DB","BERLIN_DB",87,"Punctelia subrudecta","B 60 0141434"
914864706,"828a3d8c-f762-11e1-a439-00145eb45e9a",6.457217,49.92555,NA,1957,"4",13,"Germany","Dockendorf","Herbarium Senckenbergianum (FR) - Fungi","3966",NA,"FR","GBIF",86,"Punctelia subrudecta",NA
788560612,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",22.22597,49.96282,"Podkarpackie",1956,"5",18,"Poland","No locality information available","General","1317847","K. Glanc","LD","GBIF",67,"Punctelia subrudecta",NA
NA,NA,9.0075,49.743197,NA,1952,"17.4.1952",NA,"Deutschland","Bad König",NA,NA,"O. Behr","BERLIN_HTL","BERLIN_HTL",93,"Punctelia subrudecta",NA
788549482,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",6.14,46.203889,"Genève",1949,"5",28,"Switzerland","Genève","General","1306623","Ove Almborn","LD","GBIF",102,"Punctelia subrudecta",NA
788549601,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",8.491944,47.349444,"Zürich",1949,"5",19,"Switzerland","Uetliberg","General","1306743","Ove Almborn","LD","GBIF",84,"Punctelia subrudecta",NA
788555923,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.360833,46.422778,"Veneto",1948,"5",NA,"Italy","Pieve di Cadore","General","1313104","Hans Runemark","LD","GBIF",62,"Punctelia subrudecta",NA
NA,NA,8.95375,49.683022,NA,1948,"28.11.1948",NA,"Deutschland","Steinbuch",NA,NA,"O. Behr","BERLIN_HTL","BERLIN_HTL",88,"Punctelia subrudecta",NA
442147592,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.661667,47.612778,NA,1945,"7",27,"Germany","Baden: Hünerberg bei Lörrach (400 m.)","Blettaucoll","B 60 0011490 / 145017 / 89797","Lettau, G.","B","GBIF",97,"Punctelia subrudecta",NA
788604864,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",5.931111,50.768889,"Limburg",1942,"7",13,"Netherlands","Camerig","General","1363608","R. A. Maas Geesteranus","LD","GBIF",96,"Punctelia subrudecta",NA
788567746,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",5.789167,52.291111,"Gelderland",1941,"10",27,"Netherlands","Elspeet","General","1325385","R. A. Maas Geesteranus","LD","GBIF",91,"Punctelia subrudecta",NA
788567975,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",20.621944,48.100556,"Borsod-Abaúj-Zemplén",1938,"5",15,"Hungary","Lillafüred","General","1325625","F. Fóriss","LD","GBIF",79,"Punctelia subrudecta",NA
914864496,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.6975,49.899717,NA,1937,"7",8,"Germany","Darmstadt, am Jagdschloß Kranichstein","Herbarium Senckenbergianum (FR) - Fungi","3970",NA,"FR","GBIF",96,"Punctelia subrudecta",NA
914864499,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.530283,47.605833,NA,1937,"9",13,"Germany","Langenargen am Bodensee, beim Sportplatz","Herbarium Senckenbergianum (FR) - Fungi","3963",NA,"FR","GBIF",92,"Punctelia subrudecta",NA
442147890,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.695556,47.643612,NA,1935,"6",NA,"Germany","Baden: Östlich Brombach (bei Lörrach), in einem Seitentälchen des Wiesentals, am Ausgang desselben.","Blettaucoll","B 60 0128061 / 149468 / 91429","Lettau, G.","B","GBIF",94,"Punctelia subrudecta",NA
2449353352,"85739778-f762-11e1-a439-00145eb45e9a",7.6717,47.6333,NA,1929,"7",4,"Germany","DEUTSCHLAND, Baden-Württemberg: Haagen bei Lörrach, Röttler Wald.","Lichen Herbarium Berlin","118851","V. J. Grummann","B","GBIF",94,"Punctelia subrudecta",NA
NA,NA,16.048611,50.393889,NA,1928,"1928",NA,NA,"Czech Republic, Bohemia, near České Skalice",NA,"M-0302856","V. Kutak","MUNICH_HTL","MUNICH_HTL",77,"Punctelia subrudecta",NA
788605337,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",8.41093,46.92607,"Nidwalden",1923,"7",23,"Switzerland","No locality information available","General","1364088","G. Einar du Rietz","LD","GBIF",83,"Punctelia subrudecta",NA
442147645,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.828333,47.77639,NA,1915,"10",31,"Germany","Schwarzwald: Bürchau - Elbenschwand (kleines Wiesental)","Blettaucoll","B 60 0030125 / 145848 / 90103","Lettau, G.","B","GBIF",72,"Punctelia subrudecta",NA
788567804,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",17.17481,48.319,"Bratislavsky kraj",1914,"6",NA,"Slovakia","No locality information available","General","1325445","A. Zahlbruckner & G. Timkó","LD","GBIF",78,"Punctelia subrudecta",NA
442147653,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.695833,47.645557,NA,1913,"5",11,"Germany","Baden: 1) Hauingen bei Lörrach","Blettaucoll","B 60 0034519 / 146158 / 90226","Lettau, G.","B","GBIF",94,"Punctelia subrudecta",NA
442147642,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.956111,47.649445,NA,1913,"10",19,"Germany","Baden: 2) Unterhalb Atdorf (Wehratal)","Blettaucoll","B 60 0030105b / 152103 / 92495","Lettau, G.","B","GBIF",75,"Punctelia subrudecta",NA
442147639,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.646389,47.757221,NA,1913,"11",23,"Germany","Baden: Oberhalb Obereggenen (bei Kandern)","Blettaucoll","B 60 0030099 / 151647 / 92301","Lettau, G.","B","GBIF",92,"Punctelia subrudecta",NA
442147640,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.675,47.660557,NA,1911,"9",17,"Germany","Baden:  1) Röttler Wald bei Lörrach","Blettaucoll","B 60 0030105 / 151649 / 92302","Lettau, G.","B","GBIF",94,"Punctelia subrudecta",NA
442147637,"8589cc8c-f762-11e1-a439-00145eb45e9a",11.104445,50.703335,NA,1909,"4",9,"Germany","Thüringen:  1) Ruine Paulinzella, 380 m.","Blettaucoll","B 60 0030092 / 151642 / 92299","Lettau, G.","B","GBIF",74,"Punctelia subrudecta",NA
442147638,"8589cc8c-f762-11e1-a439-00145eb45e9a",11.265,50.685833,NA,1909,"5",2,"Germany","Thüringen: 2) Werrasitz oberhalb Blankenburg, 350? m.","Blettaucoll","B 60 0030092a / 151644 / 92300","Lettau, G.","B","GBIF",79,"Punctelia subrudecta",NA
442147636,"8589cc8c-f762-11e1-a439-00145eb45e9a",8.690278,49.350555,NA,1903,"6",28,"Germany","Baden: Oberhalb Leimen bei Heidelberg, 300 m.","Blettaucoll","B 60 0030091 / 151640 / 92298","Lettau, G.","B","GBIF",102,"Punctelia subrudecta",NA
234011008,"905daf20-04fd-11df-8c28-b8a03c50a862",9.04937,48.54851,NA,1902,NA,NA,"Germany",NA,"General","40830","A. Wälde","UME","GBIF",86,"Punctelia subrudecta",NA
914864425,"828a3d8c-f762-11e1-a439-00145eb45e9a",24.05,46.133333,NA,1899,"4",4,"Romania","Transsylvania, Langenthal","Herbarium Senckenbergianum (FR) - Fungi","24781",NA,"FR","GBIF",91,"Punctelia subrudecta",NA
NA,NA,12.174718,53.149468,NA,1893,"12.1893",NA,"Deutschland","Pritzwalk",NA,NA,"Jaap","BERLIN_HTL","BERLIN_HTL",84,"Punctelia subrudecta",NA
788604286,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",22.93998,45.74631,"Hunedoara",1883,"8",17,"Romania","No locality information available","General","1363008","J. Barth","LD","GBIF",99,"Punctelia subrudecta",NA
788549186,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.307778,46.623611,"Kärnten",1881,"7",NA,"Austria","Klagenfurt","General","1306323","Arnold","LD","GBIF",79,"Punctelia subrudecta",NA
788553834,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.598056,50.953889,"Thüringen",1879,"4",3,"Germany","Jena: Rautal","General","1310989","B. Jönsson","LD","GBIF",85,"Punctelia subrudecta",NA
788549304,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.045833,47.8025,"Salzburg",1872,NA,NA,"Austria","Salzburg","General","1306443","A. Minks","LD","GBIF",88,"Punctelia subrudecta",NA
788549246,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",17.871389,50.576389,"Opolskie",1869,"11",NA,"Poland","Prószków","General","1306383","B. Stein","LD","GBIF",83,"Punctelia subrudecta",NA
788549006,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",8.818611,51.7825,"Nordrhein-Westfalen",1868,"7",NA,"Germany","Bad Lippspringe","General","1306143","K. Beckhaus","LD","GBIF",90,"Punctelia subrudecta",NA
NA,NA,22.215278,48.919583,NA,1967,"27.4.1967",NA,NA,"Slovakia, Vihorlat, Mt. Veža",NA,"M-0302865","I. Pišút","MUNICH_HTL","MUNICH_HTL",59,"Pyrenula nitida",NA
2237866961,"84d26682-f762-11e1-a439-00145eb45e9a",11.55212,54.72352,NA,1952,"4",13,"Denmark","Favrsted Skov",NA,"DMS-1004713","Mogens Skytte Christiansen",NA,"GBIF",81,"Pyrenula nitida",NA
2237904111,"84d26682-f762-11e1-a439-00145eb45e9a",12.54132,54.97663,NA,1948,"6",3,"Denmark","Møns Klint",NA,"DMS-1037846","Knud Andersen",NA,"GBIF",78,"Pyrenula nitida",NA
986635,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.355278,54.756667,"Lolland",1946,"7",17,"Denmark","Christianssæde","General","1091342","Ove Almborn","LD","GBIF",82,"Pyrenula nitida",NA
986640,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",10.844167,54.997222,"Langeland",1946,"7",18,"Denmark","Tranekær","General","1091534","Ove Almborn","LD","GBIF",82,"Pyrenula nitida",NA
1212186244,"85739778-f762-11e1-a439-00145eb45e9a",13.6,50.965,NA,1945,"4",2,"Germany","DEUTSCHLAND, Sachsen: Unteres Erzgebirge. Tharandt, NSG Weißeritztalhänge, Hartenbachfälle, mittlerer Teil.","Lichen Herbarium Berlin","21352","H. Reimers","B","GBIF",78,"Pyrenula nitida",NA
985745,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.798333,54.722778,"Lolland",1943,"5",27,"Denmark","Fuglsang","General","1010703","M. Skytte-Christiansen","LD","GBIF",82,"Pyrenula nitida",NA
986639,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.9475,54.811111,"Falster",1943,"5",31,"Denmark","No locality information available","General","1091470","M. Skytte-Christiansen","LD","GBIF",82,"Pyrenula nitida",NA
2237908272,"84d26682-f762-11e1-a439-00145eb45e9a",12.550935,54.965642,NA,1943,"6",5,"Denmark","Maglevands Fald",NA,"DMS-1043579","Mogens Skytte Christiansen",NA,"GBIF",81,"Pyrenula nitida",NA
152949264,"89579e3e-f762-11e1-a439-00145eb45e9a",14.078647,46.299642,NA,1939,"4",15,"Slovenia",NA,"FloVegSI-FLO","F774601","Dolšak F.","ULBF-AGR","GBIF",71,"Pyrenula nitida",NA
986637,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.518333,54.999167,"Møn",1939,"8",6,"Denmark","Liselund","General","1091406","Ove Almborn","LD","GBIF",78,"Pyrenula nitida",NA
986643,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.547778,54.970833,"Møn",1939,"8",6,"Denmark","Store Klint","General","1091726","Ove Almborn","LD","GBIF",81,"Pyrenula nitida",NA
914898892,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.25,49.095,NA,1936,"7",8,"Germany","Bayrischer Wald, Zwieseler Waldhaus","Herbarium Senckenbergianum (FR) - Fungi","535",NA,"FR","GBIF",46,"Pyrenula nitida",NA
914898747,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.7475,54.344167,NA,1935,"9",6,"Germany","Rügen, Göhren","Herbarium Senckenbergianum (FR) - Fungi","538",NA,"FR","GBIF",84,"Pyrenula nitida",NA
NA,NA,15.608333,50.725278,NA,1934,"1934",NA,NA,"Czech Republic, Bohemia, Riesengebirge, Spindelmühle",NA,"M-0302868","V. Kutak","MUNICH_HTL","MUNICH_HTL",43,"Pyrenula nitida",NA
NA,NA,13.476928,54.374187,NA,1929,"18-May",NA,"GERMANY","DEUTSCHLAND, Mecklenburg-Vorpommern: Rügen, Pastitzer Forst.",NA,"116730","V. J. Grummann","BERLIN_DB","BERLIN_DB",81,"Pyrenula nitida",NA
1212213540,"85739778-f762-11e1-a439-00145eb45e9a",13.6333,54.3833,NA,1928,"7",17,"Germany","DEUTSCHLAND, Mecklenburg-Vorpommern: Rügen, Granitz bei Binz.","Lichen Herbarium Berlin","116434","V. J. Grummann","B","GBIF",81,"Pyrenula nitida",NA
NA,NA,13.644084,54.546981,NA,1928,"23-Jul",NA,"GERMANY","DEUTSCHLAND, Mecklenburg-Vorpommern: Rügen, Stubnitz.",NA,"117478","V. J. Grummann","BERLIN_DB","BERLIN_DB",77,"Pyrenula nitida",NA
NA,NA,13.464913,48.927749,NA,1923,"6-Jul",NA,"GERMANY","DEUTSCHLAND, Bayern: Böhmerwald, unterhalb Waldhäuser.",NA,"119144","V. J. Grummann","BERLIN_DB","BERLIN_DB",42,"Pyrenula nitida",NA
1212213392,"85739778-f762-11e1-a439-00145eb45e9a",17.3667,50.3,NA,1922,"4",11,"Poland","Altvatergebirge [Hrubý Jeseník], Ziegenhals [Głuchołazy], Hohenzollernwarte südlich.","Lichen Herbarium Berlin","115742","V. J. Grummann","B","GBIF",74,"Pyrenula nitida",NA
914898851,"828a3d8c-f762-11e1-a439-00145eb45e9a",17.375,50.302783,NA,1922,"4",11,"Poland","Altvatergebirge, Bad Ziegenhals (Glucholazy)","Herbarium Senckenbergianum (FR) - Fungi","537",NA,"FR","GBIF",77,"Pyrenula nitida",NA
442147936,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.739444,47.551945,NA,1920,"4",25,"Germany","Baden: 2) Merkhof bei Herten, im ""Leuengraben"", 320 m.","Blettaucoll","B 60 0128130a / 152036 / 92468","Lettau, G.","B","GBIF",96,"Pyrenula nitida",NA
442147928,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.319445,50.979168,NA,1915,"8",26,"Germany","Thüringer Wald: 3) Annatal bei Eisenach","Blettaucoll","B 60 0128127b / 152020 / 92460","Lettau, G.","B","GBIF",80,"Pyrenula nitida",NA
442147933,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.881667,47.595276,NA,1914,"4",10,"Germany","Schwarzwald, Baden: 3) Wald am Rhein gegenüber Niederschwörstadt","Blettaucoll","B 60 0128129a / 152030 / 92465","Lettau, G.","B","GBIF",94,"Pyrenula nitida",NA
442147905,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.789444,47.560276,NA,1912,"2",18,"Germany","Baden: Hollwanger Wald (Säckingen resp. Rheinfelden)","Blettaucoll","B 60 0128119 / 151968 / 92444","Lettau, G.","B","GBIF",99,"Pyrenula nitida",NA
442147922,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.818889,47.620277,NA,1912,"7",7,"Germany","Baden: 4) Nordschwaben - Minseln","Blettaucoll","B 60 0128124d / 152002 / 92455","Lettau, G.","B","GBIF",94,"Pyrenula nitida",NA
442147932,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.928333,47.71389,NA,1912,"9",22,"Germany","Schwarzwald, Baden: 1) Rohrenkopf bei Gersbach, 1050 m.","Blettaucoll","B 60 0128129 / 152028 / 92464","Lettau, G.","B","GBIF",65,"Pyrenula nitida",NA
442147920,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.695833,47.645557,NA,1911,"9",17,"Germany","Baden: 3) Sormatt-Tälchen bei Hauingen","Blettaucoll","B 60 0128124c / 151999 / 92454","Lettau, G.","B","GBIF",94,"Pyrenula nitida",NA
442147913,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.823056,47.65139,NA,1911,"12",17,"Germany","Baden: 1) Entegast bei Schopfheim","Blettaucoll","B 60 0128124 / 151991 / 92452","Lettau, G.","B","GBIF",92,"Pyrenula nitida",NA
442147902,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.740833,47.644165,NA,1910,"6",12,"Germany","Baden: 1) Steinen - Hägelberg, bei Lörrach","Blettaucoll","B 60 0128118 / 151962 / 92442","Lettau, G.","B","GBIF",94,"Pyrenula nitida",NA
442147918,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.675,47.660557,NA,1910,"6",5,"Germany","Baden: 2) Röttler Wald","Blettaucoll","B 60 0128124b / 151996 / 92453","Lettau, G.","B","GBIF",94,"Pyrenula nitida",NA
442147907,"8589cc8c-f762-11e1-a439-00145eb45e9a",8.001111,47.740276,NA,1910,"8",29,"Germany","[Schwarzwald etc.] Baden: 1) Todtmoos - Gersbach","Blettaucoll","B 60 0128120 / 151973 / 92445","Lettau, G.","B","GBIF",63,"Pyrenula nitida",NA
442147891,"8589cc8c-f762-11e1-a439-00145eb45e9a",11.176111,50.662498,NA,1909,"8",29,"Germany","Thüringen: 2) Fasanerie-Bechstedt","Blettaucoll","B 60 0128062a / 151414 / 92218","Lettau, G.","B","GBIF",74,"Pyrenula nitida",NA
