"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","DB","BBarcode","b1test","name"
152938303,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745426,45.499723,NA,1990,"1",17,"Slovenia","F776006","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,132,"Melanohalea elegantula"
152938289,"89579e3e-f762-11e1-a439-00145eb45e9a",15.245148,46.399678,NA,1990,"8",16,"Slovenia","F775885","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,60,"Melanohalea elegantula"
152938291,"89579e3e-f762-11e1-a439-00145eb45e9a",14.745259,45.899717,NA,1986,"3",21,"Slovenia","F775930","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,98,"Melanohalea elegantula"
2270769629,"98bceab6-3c3e-4163-945d-6ca10576ebf1",10.1,47.116667,"Vorarlberg",1986,"7",26,"Austria",NA,"B.D. Ryan","ASU","Verwall Gruppe, S of Klösterle",NA,"GBIF",NA,22,"Melanohalea elegantula"
152938272,"89579e3e-f762-11e1-a439-00145eb45e9a",14.078664,46.099665,NA,1986,"10",15,"Slovenia","F775599","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,79,"Melanohalea elegantula"
152938341,"89579e3e-f762-11e1-a439-00145eb45e9a",14.578597,46.099686,NA,1983,"10",7,"Slovenia","F777044","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,101,"Melanohalea elegantula"
2270753799,"98bceab6-3c3e-4163-945d-6ca10576ebf1",8.916667,48.541667,"Baden-Württemberg",1981,"7",22,"Germany","540130","T.H. Nash III","ASU","valley 1 km W of Reusten near Ammerbuch",NA,"GBIF",NA,88,"Melanohalea elegantula"
152938306,"89579e3e-f762-11e1-a439-00145eb45e9a",15.911726,46.399707,NA,1980,"3",10,"Slovenia","F776107","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,99,"Melanohalea elegantula"
152938308,"89579e3e-f762-11e1-a439-00145eb45e9a",16.07837,46.399714,NA,1980,"3",10,"Slovenia","F776115","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,100,"Melanohalea elegantula"
2237877240,"84d26682-f762-11e1-a439-00145eb45e9a",11.60039,54.72227,NA,1977,"7",27,"Denmark","DMS-1013977","Mogens Skytte Christiansen",NA,"Godsted",NA,"GBIF",NA,81,"Melanohalea elegantula"
2237877702,"84d26682-f762-11e1-a439-00145eb45e9a",11.57096,54.72238,NA,1977,"7",23,"Denmark","DMS-1013678","Ulrik Søchting",NA,"Røgbølle Sø",NA,"GBIF",NA,81,"Melanohalea elegantula"
2237876954,"84d26682-f762-11e1-a439-00145eb45e9a",11.6717,54.7772,NA,1976,"5",20,"Denmark","DMS-1014417","Mogens Skytte Christiansen",NA,"Krenkerup Gods",NA,"GBIF",NA,82,"Melanohalea elegantula"
2237878877,"84d26682-f762-11e1-a439-00145eb45e9a",11.68843,54.7895,NA,1976,"5",20,"Denmark","DMS-1014410","Mogens Skytte Christiansen",NA,"Radsted",NA,"GBIF",NA,82,"Melanohalea elegantula"
788500873,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",15.484167,47.114167,"Steiermark",1972,"7",10,"Austria","1256306","P. Döbbeler, L. Poelt & H. Teppner","LD","Wenisbuch","General","GBIF",NA,77,"Melanohalea elegantula"
1676058231,"828a3d8c-f762-11e1-a439-00145eb45e9a",7.06075,51.043667,NA,2016,"6",26,"Germany","43407",NA,"FR","Leverkusen. Oulustraße","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,97,"Melanohalea laciniatula"
1212166920,"85739778-f762-11e1-a439-00145eb45e9a",13.885,52.42,NA,2011,"6",10,"Germany","137920","Jörg GELBRECHT","B","DEUTSCHLAND, Brandenburg: Löcknitztal, c. 4 Km östl. von Erkner. Klein Wall. Alt. c. 40 m.","Lichen Herbarium Berlin","GBIF",NA,91,"Melanohalea laciniatula"
152938621,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745359,46.299628,"Gorenjska",2002,"5",16,"Slovenia","F957260","Mrak T.","ULBF-AGR","Ukanc","FloVegSI-FLO","GBIF",NA,25,"Melanohalea laciniatula"
1676057915,"828a3d8c-f762-11e1-a439-00145eb45e9a",7.978889,49.196111,NA,1998,"10",4,"Germany","61359",NA,"FR","Pfälzerwald. Burg Trifels südl. bei Annweiler, bei den Ruinen des Brunnenturmes","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,89,"Melanohalea laciniatula"
152937776,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411987,45.699727,"Notranjska",1997,"8",10,"Slovenia","F1017157","Pruegger J.","ULBF-AGR","Snežnik","FloVegSI-FLO","GBIF",NA,70,"Melanohalea laciniatula"
152938458,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745376,46.099652,NA,1995,"5",12,"Slovenia","F779901","Pruegger J.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,93,"Melanohalea laciniatula"
152938275,"89579e3e-f762-11e1-a439-00145eb45e9a",15.078565,45.699754,NA,1975,"8",15,"Slovenia","F775653","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,89,"Melanohalea laciniatula"
911996864,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.244033,48.492217,NA,1974,"7",1,"Germany","17755",NA,"FR","Schwarzwald, Schwarzwaldhochstraße beim Hotel ""Zuflucht""","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,77,"Melanohalea laciniatula"
2237884097,"84d26682-f762-11e1-a439-00145eb45e9a",8.802245,54.94298,NA,1972,"9",7,"Denmark","DMS-1020589","Mogens Skytte Christiansen",NA,"Møgeltønder",NA,"GBIF",NA,81,"Melanohalea laciniatula"
1668754173,"61a9ca38-b62f-11e2-afcb-00145eb45e9a",8.2,48.6,NA,2016,"9",3,"Germany","KR-M-0052056 / 627659 / 143054",NA,"SMNK","NSG 'Wilder See - Hornisgrinde', der Seekopf, NO-exponierte Karwand, Seeufernähe; BWS","SMNKfungicoll","GBIF",NA,70,"Micarea adnata"
1676059761,"828a3d8c-f762-11e1-a439-00145eb45e9a",11.141717,47.636317,NA,2014,"11",15,"Germany","264157",NA,"FR","Regierungsbezirk Oberbayern, Landkreis Garmisch-Partenkirchen, Gemeinde Schwaigen, Murnauer Moos, Bärenfilz (Probenfläche 891)","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,83,"Micarea adnata"
1212166962,"85739778-f762-11e1-a439-00145eb45e9a",14.4333,47.8333,NA,1999,"8",3,"Austria","138376","R. Türk","B","AUSTRIA, Oberösterreich (=Upper Austria), Kalkalpen National Park, Reichraminger Hintergebirge, 5.8 km SSW of Reichraming, Zöbelboden. Alt. 890 m.","Lichen Herbarium Berlin","GBIF",NA,50,"Micarea adnata"
152939360,"89579e3e-f762-11e1-a439-00145eb45e9a",13.911995,46.399623,NA,1997,"7",20,"Slovenia","F778605","Trošt T.","ULBF-AGR","Julijske Alpe","FloVegSI-FLO","GBIF",NA,43,"Micarea adnata"
152939344,"89579e3e-f762-11e1-a439-00145eb45e9a",14.078639,46.39963,NA,1996,"7",7,"Slovenia","F778156","Trošt T.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,73,"Micarea adnata"
2237866863,"84d26682-f762-11e1-a439-00145eb45e9a",10.80883,54.89832,NA,1991,"5",11,"Denmark","DMS-1004665","Svanhildur Svane",NA,"Næbbeskov",NA,"GBIF",NA,82,"Micarea adnata"
1836424580,"85739778-f762-11e1-a439-00145eb45e9a",5.3167,52.155,NA,2016,"12",27,"Netherlands","195613","H. Sipman & A. Aptroot","B","THE NETHERLANDS, Utrecht: Soest, nature reserve Korte Duinen, western sanddune field. Alt. 10 m.","Lichen Herbarium Berlin","GBIF",NA,92,"Micarea viridileprosa"
1676058084,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.561017,50.064633,NA,2015,"2",12,"Germany","221447",NA,"FR","Frankfurt, Unterwald","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,97,"Micarea viridileprosa"
1676058093,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.599167,50.08135,NA,2015,"2",13,"Germany","221456",NA,"FR","Frankfurt, Unterwald","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,97,"Micarea viridileprosa"
1676059339,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.386617,48.94875,NA,2015,"3",23,"Germany","262856",NA,"FR","Nationalpark Bayerischer Wald, ca. 4 km NE von Spiegelau und 5 km E von Althütte, Forstabteilung Feistenhäng, Transekt 1 N der Forststraße, 40 m S Aufnahmefläche 12, Baum-Nr. 88-06","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,56,"Micarea viridileprosa"
1676059379,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.386383,48.948667,NA,2015,"3",24,"Germany","263010",NA,"FR","Nationalpark Bayerischer Wald, ca. 4 km NE von Spiegelau und 5 km E von Althütte, Forstabteilung Feistenhäng, Transekt 1 N der Forststraße, in Aufnahmefläche 28, Baum-Nr. 99-03","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,56,"Micarea viridileprosa"
1676059405,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.3857,48.948417,NA,2015,"3",24,"Germany","262966",NA,"FR","Nationalpark Bayerischer Wald, ca. 4 km NE von Spiegelau und 5 km E von Althütte, Forstabteilung Feistenhäng, Transekt 1 N der Forststraße, in Aufnahmefläche 13, Baum-Nr. 88-15","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,56,"Micarea viridileprosa"
1676059470,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.38585,48.949867,NA,2015,"3",23,"Germany","263333",NA,"FR","Nationalpark Bayerischer Wald, ca. 4 km NE von Spiegelau und 5 km E von Althütte, Forstabteilung Feistenhäng, Transekt 1 N der Forststraße, 30 m N von Aufnahmefläche 2, Baum-Nr. 03-17","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,56,"Micarea viridileprosa"
1270708722,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.28095,50.919417,NA,2015,"10",13,"Germany","42835",NA,"FR","Lorenzsteine","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,76,"Micarea viridileprosa"
1061244003,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.288617,50.929167,NA,2014,"10",29,"Germany","38417",NA,"FR","unter dem Arnstein","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,76,"Micarea viridileprosa"
1676059679,"828a3d8c-f762-11e1-a439-00145eb45e9a",11.141717,47.636317,NA,2014,"11",15,"Germany","264146",NA,"FR","Regierungsbezirk Oberbayern, Landkreis Garmisch-Partenkirchen, Gemeinde Schwaigen, Murnauer Moos, Bärenfilz (Probenfläche 891)","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,83,"Micarea viridileprosa"
1676059753,"828a3d8c-f762-11e1-a439-00145eb45e9a",10.957633,47.668233,NA,2014,"11",15,"Germany","264241",NA,"FR","Regierungsbezirk Oberbayern, Landkreis Weilheim-Schongau, Gemeinde Wildsteig, Wildmoos bei Peustelsau (Probenfläche 896)","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,70,"Micarea viridileprosa"
1676059788,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.51365,48.8853,NA,2014,"11",17,"Germany","264282",NA,"FR","Regierungsbezirk Niederbayern, Nationalpark Bayerischer Wald, ca. 1 km SE Weidhütte (Probenfläche 898)","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,53,"Micarea viridileprosa"
1676059806,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.349667,48.92945,NA,2014,"11",19,"Germany","264463",NA,"FR","Regierungsbezirk Niederbayern, Nationalpark Bayerischer Wald, ca. 1,6 km NW Spiegelau, nahe Rastplatz Lotzerbach, W Schwarzachstraße (Probenfläche 906)","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,59,"Micarea viridileprosa"
1212167008,"85739778-f762-11e1-a439-00145eb45e9a",13.375,53.3217,NA,2011,"11",9,"Germany","178238","H. Sipman & D. Heinrich","B","DEUTSCHLAND, Mecklenburg-Vorpommern: NSG Heilige Hallen, 3,5 km W Feldberg, S of road to Lychen. Alt. ca. 140 m.","Lichen Herbarium Berlin","GBIF",NA,79,"Micarea viridileprosa"
1833730319,"828a3d8c-f762-11e1-a439-00145eb45e9a",17.984717,54.825,NA,2010,"10",17,"Poland","264845",NA,"FR","Wybrzeze Slowinskie, Bialogora nature reserve, NE part of the forest section no. 20","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,74,"Micarea viridileprosa"
1212163584,"85739778-f762-11e1-a439-00145eb45e9a",13.8,53.0333,NA,2007,"3",24,"Germany","99021","H. Sipman, A. Aptroot & D. Heinrich","B","GERMANY, Brandenburg: Landkr. Uckermark. NSG Poratzer Moränenlandschaft. 2 km SE of Poratz. Alt. 80 m.","Lichen Herbarium Berlin","GBIF",NA,85,"Micarea viridileprosa"
2028368539,"ee4d0706-38af-4bc4-8539-e17c0ca8512e",5.283333,52.066667,"Utrecht",2005,"11",5,"Netherlands","336612","Lutzoni, François; Aptroot, André","DUKE","Zeist, Heidestein",NA,"GBIF",NA,93,"Micarea viridileprosa"
911997685,"828a3d8c-f762-11e1-a439-00145eb45e9a",15.262367,51.084717,NA,2004,"3",8,"Poland","15681",NA,"FR","Laubaner Hohwald (Lubanski Wielki Las), an der Lehmchaussee","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,78,"Micarea viridileprosa"
2464446967,"8f7e3c45-4d76-4982-9478-651439e0cd4b",19.58639,51.84444,NA,2004,"7",14,"Poland","TU79342","Pawel Czarnota","TU(M)","Wzniesienia Lodzkie: Wzniesienia Lodzkie Landscape Park, 'Struga Dobieszkowska' nature reserve",NA,"GBIF",NA,78,"Micarea viridileprosa"
1212161755,"85739778-f762-11e1-a439-00145eb45e9a",14,53,NA,2002,"2",10,"Germany","61130","H. Sipman & P. van den Boom","B","DEUTSCHLAND, Brandenburg, Kr. Beeskow: Bugk, ca. 8 km S of Storkow. E-shore of lake E of the village. Alt. ca. 50 m.","Lichen Herbarium Berlin","GBIF",NA,86,"Micarea viridileprosa"
152939716,"89579e3e-f762-11e1-a439-00145eb45e9a",14.578631,45.699733,"Notranjska",1997,"10",3,"Slovenia","F1017747","Pruegger J., Suppan U., Mayrhofer H., Batič F.","ULBF-AGR","Babno polje","FloVegSI-FLO","GBIF",NA,71,"Nephroma laevigatum"
152940316,"89579e3e-f762-11e1-a439-00145eb45e9a",15.411784,46.499674,NA,1995,"6",4,"Slovenia","F779038","Mayrhofer H.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,39,"Nephroma laevigatum"
152940343,"89579e3e-f762-11e1-a439-00145eb45e9a",14.745275,45.69974,NA,1995,"6",15,"Slovenia","F779446","Mayrhofer H., Batič F., Grube M., Suppan U.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,79,"Nephroma laevigatum"
152940347,"89579e3e-f762-11e1-a439-00145eb45e9a",14.745284,45.599752,NA,1992,"6",19,"Slovenia","F779477","Mayrhofer H., Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,70,"Nephroma laevigatum"
152940179,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411987,45.699727,NA,1992,"10",14,"Slovenia","F775276","Grube M.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,70,"Nephroma laevigatum"
152940199,"89579e3e-f762-11e1-a439-00145eb45e9a",14.078706,45.599725,NA,1988,"10",15,"Slovenia","F775602","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,101,"Nephroma laevigatum"
1839175646,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.286667,50.923883,NA,2016,"10",15,"Germany","50657-765",NA,"FR","Kirnitzschtal unterhalb der Buschmühle","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,76,"Opegrapha ochrocheila"
1212178190,"85739778-f762-11e1-a439-00145eb45e9a",13.2533,53.26,NA,2013,"5",9,"Germany","183873","H. Sipman & D. Heinrich","B","GERMANY, Brandenburg: Uckermark, E-shore of lake Brückentinsee, NW of Rutenberg N of Lychen. Alt. 70 m.","Lichen Herbarium Berlin","GBIF",NA,81,"Opegrapha ochrocheila"
1233564696,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.4668,52.540633,NA,2013,"10",31,"Germany","16221",NA,"FR","Berlin-Weißensee, jüdischer Friedhof, Grabfeld U 4","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,90,"Opegrapha ochrocheila"
912722391,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.385833,50.902783,NA,2012,"10",22,"Germany","33883",NA,"FR","Elbsandsteingebirge, Kirnitzschklamm, in wegelosem Abschnitt jenseits des Aufstiegs zum Herrmannseck","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,73,"Opegrapha ochrocheila"
1212175511,"85739778-f762-11e1-a439-00145eb45e9a",13.7233,53.2917,NA,2006,"6",10,"Germany","85846","H. Sipman & D. Heinrich","B","DEUTSCHLAND, Brandenburg: Kr. Uckermark, NE of Templin. NSG Stromtal bei Gollmitz.  NSG Stromtal near Gollmitz. Alt. 55 m.","Lichen Herbarium Berlin","GBIF",NA,84,"Opegrapha ochrocheila"
152940217,"89579e3e-f762-11e1-a439-00145eb45e9a",15.411784,46.499674,NA,1998,"12",13,"Slovenia","F776127","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,39,"Opegrapha ochrocheila"
2365719760,"85739778-f762-11e1-a439-00145eb45e9a",13.88,53.1367,NA,2019,"4",29,"Germany","201925","H. Sipman & D. Heinrich","B","GERMANY, Brandenburg: Uckermark, NSG Fauler Ort, 1 km N of Pfingstberg. Alt. 60 m.","Lichen Herbarium Berlin","GBIF",NA,84,"Opegrapha vermicellifera"
1946699454,"828a3d8c-f762-11e1-a439-00145eb45e9a",18.94945,48.21,NA,2018,"5",22,"Slovakia","54394-771",NA,"FR","bei Hontianske Tesáre, Schlucht ""Tesárska roklina""","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,95,"Opegrapha vermicellifera"
1949714922,"828a3d8c-f762-11e1-a439-00145eb45e9a",20.82805,48.633333,NA,2018,"5",26,"Slovakia","54651-771",NA,"FR","Schlucht von Zádiel","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,61,"Opegrapha vermicellifera"
1851035976,"828a3d8c-f762-11e1-a439-00145eb45e9a",12.538333,53.6975,NA,2017,"11",4,"Germany","50607-771",NA,"FR","Karstorf","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,81,"Opegrapha vermicellifera"
1676061221,"828a3d8c-f762-11e1-a439-00145eb45e9a",6.94225,47.957867,NA,2016,"8",16,"France","49085-771",NA,"FR","am Vorderblockloch bei Wildenstein","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,69,"Opegrapha vermicellifera"
1836425465,"85739778-f762-11e1-a439-00145eb45e9a",14.2067,53.005,NA,2016,"10",13,"Germany","195519","H. Sipman & D. Heinrich","B","DEUTSCHLAND, Brandenburg, Landkreis Uckermark: Nationalpark Unteres Odertal. Forest SW of Criewen, Densenberge. Alt. ca. 20 m.","Lichen Herbarium Berlin","GBIF",NA,87,"Opegrapha vermicellifera"
1233564707,"828a3d8c-f762-11e1-a439-00145eb45e9a",16.11455,51.020867,NA,2014,"6",15,"Poland","41043",NA,"FR","bei Moisdorf, im ""Grund""","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,72,"Opegrapha vermicellifera"
1052818554,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.075833,50.97055,NA,2013,"10",18,"Germany","38481",NA,"FR","Amselgrund, zwischen Schwedenlöchern & Amselfall","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,76,"Opegrapha vermicellifera"
1052818555,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.036467,50.97625,NA,2013,"10",18,"Germany","38527",NA,"FR","Uttewalder Grund, hinterm Aufstieg nach Uttewalde, vor der Brücke in Richtung Schleifgrund","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,80,"Opegrapha vermicellifera"
912722378,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.320833,50.914717,NA,2012,"10",11,"Germany","33939",NA,"FR","Elbsandsteingebirge, mittleres Kirnitzschtal, bei der Thorwalder Brücke","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,74,"Opegrapha vermicellifera"
912722316,"828a3d8c-f762-11e1-a439-00145eb45e9a",23.685283,52.706667,NA,2011,"4",24,"Poland","35778",NA,"FR","Gestellweg ""Zielony Tryb"" nördlich der Straße Hajnowka - Bia&#322;owie&#380;a","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,69,"Opegrapha vermicellifera"
1929743802,"d415c253-4d61-4459-9d25-4015b9084fb0",7.2133,50.1686,"Rheinland-Pfalz",2010,"1",30,"Germany","01167656","W. R. Buck","NY","Naturschutzgebiet Dortebachtal, along trail from parking area to waterfall, ca. 1 km E of village of Klotten along Hwy 49, along N shore of Mosel River","NY","GBIF",NA,88,"Opegrapha vermicellifera"
1212178117,"85739778-f762-11e1-a439-00145eb45e9a",14.0917,48.3033,NA,2010,"5",14,"Austria","178336","Franz Berger","B","AUSTRIA, Oberösterreich (=Upper Austria), 5.1 km ESE of the centre of Eferding, 2 km NW of Alkoven, Eckhartsau, along the secondary branch of the brook Innbach. Alt. 260 m.","Lichen Herbarium Berlin","GBIF",NA,92,"Opegrapha vermicellifera"
1212175178,"85739778-f762-11e1-a439-00145eb45e9a",9.025,53.4183,NA,2008,"4",4,"Germany","103343","H. Sipman","B","DEUTSCHLAND, Niedersachsen: Landkr. Landkreis Rotenburg (Wümme). Osterwede, Brillitermoor. MTB 2520/3B2. Elev. 5 m.","Lichen Herbarium Berlin","GBIF",NA,85,"Opegrapha vermicellifera"
1212178200,"85739778-f762-11e1-a439-00145eb45e9a",13.44,47.8517,NA,2008,"5",4,"Austria","178337","Roman Türk","B","AUSTRIA, Oberösterreich (=Upper Austria), 6.8 km ESE of the centre of Mondsee, valley of the brook Wangauer Ache, between Oberwang and Loibichl. Alt. 560 m.","Lichen Herbarium Berlin","GBIF",NA,74,"Opegrapha vermicellifera"
1676061048,"828a3d8c-f762-11e1-a439-00145eb45e9a",7.285,50.1875,NA,2006,"10",1,"Germany","215493",NA,"FR","[Cochem-Zell] Verbandsgemeinde Treis-Karden, Pommerbachtal W Karden, Bachaue entlang Pommerbach","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,91,"Opegrapha vermicellifera"
127413274,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",23.7833,52.7,"Równina bielska",2004,"5",3,"Poland","82884","Kukwa, M.","BG","Bialowieza Primeval Forest, forest section no 450","L","GBIF",NA,69,"Opegrapha vermicellifera"
912722293,"828a3d8c-f762-11e1-a439-00145eb45e9a",15.304167,51.03055,NA,2004,"7",11,"Poland","15699",NA,"FR","beim Schloß Tzschocha","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,73,"Opegrapha vermicellifera"
912722336,"828a3d8c-f762-11e1-a439-00145eb45e9a",15.304167,51.030283,NA,2004,"7",11,"Poland","15707",NA,"FR","beim Schloß Tzschocha","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,73,"Opegrapha vermicellifera"
NA,NA,13.640471,53.209189,NA,2001,"24-Apr",NA,"GERMANY","60949","H. Sipman","BERLIN_DB","GERMANY, Brandenburg, Landkr. Uckermark. Forested island on S-side of Kuhzer See, N. of Mittenwalde. Alt. c. 75 m.",NA,"BERLIN_DB",NA,83,"Opegrapha vermicellifera"
NA,NA,13.844849,53.157172,NA,2001,"24-Apr",NA,"GERMANY","60975","H. Sipman","BERLIN_DB","GERMANY, Brandenburg, Landkr. Uckermark. Suckow, former estate. Alt. c. 50 m.",NA,"BERLIN_DB",NA,87,"Opegrapha vermicellifera"
1212178143,"85739778-f762-11e1-a439-00145eb45e9a",13.4133,48.3383,NA,2000,"11",19,"Austria","178338","Franz Berger","B","AUSTRIA, Oberösterreich (=Upper Austria), district Ried im Innkreis, 29 km ENE of Braunau am Inn, along the rivulet Antisen, near Hübing. Alt. 320 m.","Lichen Herbarium Berlin","GBIF",NA,88,"Opegrapha vermicellifera"
1987970710,"628abbe5-dc8d-41e9-a0c7-f05efe282649",9.3,47.58,"Thurgau",1999,"9",7,"Switzerland","L29272","Trevor Goward, Christoph Scheidegger","ca.ubc","Romanshorn region near Amriswii","UBC-lichen","GBIF",NA,92,"Opegrapha vermicellifera"
NA,NA,13.621052,53.266548,NA,1997,"23 Nov.",NA,"GERMANY","54859","H. Sipman","BERLIN_DB","GERMANY, Brandenburg: Uckermark, Boitzenburg: Tiergarten, around and E of medieval monastery ruins.",NA,"BERLIN_DB",NA,82,"Opegrapha vermicellifera"
2237876495,"84d26682-f762-11e1-a439-00145eb45e9a",11.66465,54.77403,NA,1993,"10",25,"Denmark","DMS-1014364","Steen N. Christensen",NA,"Krenkerup Haveskov",NA,"GBIF",NA,82,"Opegrapha vermicellifera"
152940176,"89579e3e-f762-11e1-a439-00145eb45e9a",15.24513,46.599655,NA,1992,"4",10,"Slovenia","F775251","Koch M., Mayrhofer H., Matzer M., Pusswald W.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,85,"Opegrapha vermicellifera"
NA,NA,12.819813,47.67829,NA,1989,"15. sept.",NA,"GERMANY","38638","H. Sipman","BERLIN_DB","GERMANY, BAYERN. Berchtesgaden. Unterjettenberg. Alt. 550 m. Near margin of old deciduous forest on mountain slope with pasturefields.",NA,"BERLIN_DB",NA,72,"Opegrapha vermicellifera"
